0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
354,362,https://www.twoinchbrush.com/images/painting362.png,Under_Pastel_Skies,28,3,12,https://www.youtube.com/embed/lzODyJS2ZIg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
355,363,https://www.twoinchbrush.com/images/painting363.png,Golden_Rays_of_Sunshine,28,4,8,https://www.youtube.com/embed/zxj3xLDNxo0,"['Alizarin_Crimson','Black_Gesso','Indian_Yellow','Liquid_Clear','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White']","['#4E1500','#000000','#FFB800','#FFFFFF','#0C0040','#021E44','#0A3410','#FFFFFF']",1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
356,364,https://www.twoinchbrush.com/images/painting364.png,The_Magic_of_Fall,28,5,10,https://www.youtube.com/embed/bSm3fmEyJ20,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1
357,365,https://www.twoinchbrush.com/images/painting365.png,Glacier_Lake,28,6,12,https://www.youtube.com/embed/TohG7F8M3Ls,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
358,366,https://www.twoinchbrush.com/images/painting366.png,The_Old_Weathered_Barn,28,7,9,https://www.youtube.com/embed/NYUIIBFj0iQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
359,367,https://www.twoinchbrush.com/images/painting367.png,Deep_Forest_Falls,28,8,13,https://www.youtube.com/embed/urHQRbRNuYI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
360,368,https://www.twoinchbrush.com/images/painting368.png,Winter's_Grace,28,9,4,https://www.youtube.com/embed/mxJ2On9wyvY,"['Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White']","['#000000','#0C0040','#021E44','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
361,369,https://www.twoinchbrush.com/images/painting369.png,Splendor_of_Autumn,28,10,11,https://www.youtube.com/embed/hEyR2FDp-00,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
362,370,https://www.twoinchbrush.com/images/painting370.png,Tranquil_Seas,28,11,11,https://www.youtube.com/embed/kN1DP_yqs-A,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#C79B00']",1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1
363,371,https://www.twoinchbrush.com/images/painting371.png,Mountain_Serenity,28,12,13,https://www.youtube.com/embed/wc_YVijYjT4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
364,372,https://www.twoinchbrush.com/images/painting372.png,Home_Before_Nightfall,28,13,8,https://www.youtube.com/embed/22SiIDvyJeM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1
365,373,https://www.twoinchbrush.com/images/painting373.png,Island_in_the_Wilderness,29,1,13,https://www.youtube.com/embed/lLWEXRAnQd0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
366,374,https://www.twoinchbrush.com/images/painting374.png,Autumn_Oval,29,2,10,https://www.youtube.com/embed/2XnIdinwot0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
367,375,https://www.twoinchbrush.com/images/painting375.png,Seasonal_Progression,29,3,13,https://www.youtube.com/embed/T2G5waMfQ-g,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
368,376,https://www.twoinchbrush.com/images/painting376.png,Light_at_the_Summit,29,4,14,https://www.youtube.com/embed/HOdS-G8p1KE,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
369,377,https://www.twoinchbrush.com/images/painting377.png,Countryside_Barn,29,5,12,https://www.youtube.com/embed/G7Etn7QMeO4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
370,378,https://www.twoinchbrush.com/images/painting378.png,Mountain_Lake_Falls,29,6,9,https://www.youtube.com/embed/dNEp3hoHSDI,"['Alizarin_Crimson','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
371,379,https://www.twoinchbrush.com/images/painting379.png,Cypress_Creek,29,7,11,https://www.youtube.com/embed/Tnb2cXKKuWM,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
372,380,https://www.twoinchbrush.com/images/painting380.png,Trapper's_Cabin,29,8,12,https://www.youtube.com/embed/chhCkmp0RG8,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
373,381,https://www.twoinchbrush.com/images/painting381.png,Storm_on_the_Horizon,29,9,9,https://www.youtube.com/embed/pA_2paUhBAQ,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
374,382,https://www.twoinchbrush.com/images/painting382.png,Pot_O'_Posies,29,10,6,https://www.youtube.com/embed/2zv_S_uVoVQ,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green']","['#4E1500','#000000','#DB0000','#000000','#021E44','#0A3410']",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
375,383,https://www.twoinchbrush.com/images/painting383.png,A_Perfect_Winter_Day,29,11,7,https://www.youtube.com/embed/Io4fwhacpEs,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
376,384,https://www.twoinchbrush.com/images/painting384.png,Aurora's_Dance,29,12,9,https://www.youtube.com/embed/iRMsb9Vf7GM,"['Alizarin_Crimson','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
377,385,https://www.twoinchbrush.com/images/painting385.png,Woodman's_Retreat,29,13,12,https://www.youtube.com/embed/ODrV0dfQcNs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
378,386,https://www.twoinchbrush.com/images/painting386.png,Babbling_Brook,30,1,12,https://www.youtube.com/embed/ZHUdS0wEaKk,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
379,387,https://www.twoinchbrush.com/images/painting387.png,Woodgrain_View,30,2,13,https://www.youtube.com/embed/fcx1yUuSf3o,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1
380,388,https://www.twoinchbrush.com/images/painting388.png,Winter's_Peace,30,3,10,https://www.youtube.com/embed/Xzv3iiWi1Wo,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
381,389,https://www.twoinchbrush.com/images/painting389.png,Wilderness_Trail,30,4,13,https://www.youtube.com/embed/vGsW_6BCukU,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1
382,390,https://www.twoinchbrush.com/images/painting390.png,A_Copper_Winter,30,5,13,https://www.youtube.com/embed/BSjee-ond7w,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
383,391,https://www.twoinchbrush.com/images/painting391.png,Misty_Foothills,30,6,10,https://www.youtube.com/embed/LEz4UVL7POE,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
384,392,https://www.twoinchbrush.com/images/painting392.png,Through_the_Window,30,7,7,https://www.youtube.com/embed/SrN4A9rVXj0,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
385,393,https://www.twoinchbrush.com/images/painting393.png,Home_in_the_Valley,30,8,13,https://www.youtube.com/embed/enutOy-nsZk,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
386,394,https://www.twoinchbrush.com/images/painting394.png,Mountains_of_Grace,30,9,11,https://www.youtube.com/embed/nXlu_Q0sR7c,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1
387,395,https://www.twoinchbrush.com/images/painting395.png,Seaside_Harmony,30,10,12,https://www.youtube.com/embed/CY6sGFs209E,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15']",1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1
388,396,https://www.twoinchbrush.com/images/painting396.png,A_Cold_Spring_Day,30,11,13,https://www.youtube.com/embed/jq8bIbpW7DQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
389,397,https://www.twoinchbrush.com/images/painting397.png,Evening's_Glow,30,12,10,https://www.youtube.com/embed/eTEKGOi6SVg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
390,398,https://www.twoinchbrush.com/images/painting398.png,Blue_Ridge_Falls,30,13,12,https://www.youtube.com/embed/fz0YjqtHW84,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
391,399,https://www.twoinchbrush.com/images/painting399.png,Reflections_of_Calm,31,1,12,https://www.youtube.com/embed/kJFB6rH3z2A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
392,400,https://www.twoinchbrush.com/images/painting400.png,Before_the_Snowfall,31,2,7,https://www.youtube.com/embed/_MdMhQIOL1Y,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
393,401,https://www.twoinchbrush.com/images/painting401.png,Winding_Stream,31,3,13,https://www.youtube.com/embed/QDwd4pMYyuo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
394,402,https://www.twoinchbrush.com/images/painting402.png,Tranquility_Cove,31,4,11,https://www.youtube.com/embed/7t6ue0pEcNE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
395,403,https://www.twoinchbrush.com/images/painting403.png,Cabin_in_the_Hollow,31,5,7,https://www.youtube.com/embed/KYlM2zJnNWY,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
396,404,https://www.twoinchbrush.com/images/painting404.png,View_from_Clear_Creek,31,6,13,https://www.youtube.com/embed/TLX1bmS8wBE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
397,405,https://www.twoinchbrush.com/images/painting405.png,Bridge_to_Autumn,31,7,11,https://www.youtube.com/embed/ReENCTH7MYI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
398,406,https://www.twoinchbrush.com/images/painting406.png,Trail's_End,31,8,10,https://www.youtube.com/embed/XWQrP-WiLgc,"['Alizarin_Crimson','Black_Gesso','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#5F2E1F','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
399,407,https://www.twoinchbrush.com/images/painting407.png,Evergreen_Valley,31,9,14,https://www.youtube.com/embed/mEU0stNfkxI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
400,408,https://www.twoinchbrush.com/images/painting408.png,Balmy_Beach,31,10,13,https://www.youtube.com/embed/kMgd6r6c4vE,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
401,409,https://www.twoinchbrush.com/images/painting409.png,Lake_at_the_Ridge,31,11,12,https://www.youtube.com/embed/8QWvzEQ69Kw,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
402,410,https://www.twoinchbrush.com/images/painting410.png,In_the_Midst_of_Winter,31,12,7,https://www.youtube.com/embed/qx2IsmrCs3c,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
