episode,title,painting_id,img_src,num_colors,youtube_src,colors,color_hex,black_gesso,bright_red,burnt_umber,cadmium_yellow,dark_sienna,indian_red,indian_yellow,liquid_black,liquid_clear,midnight_black,phthalo_blue,phthalo_green,prussian_blue,sap_green,titanium_white,van_dyke_brown,yellow_ochre,alizarin_crimson
S13E02,Frozen Solitude,125,https://www.twoinchbrush.com/images/painting125.png,5,https://www.youtube.com/embed/kNZssD9zWlw,"['Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,
S13E03,Meadow Brook,126,https://www.twoinchbrush.com/images/painting126.png,13,https://www.youtube.com/embed/06W8GsWj2Yg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S13E04,Evening At Sunset,127,https://www.twoinchbrush.com/images/painting127.png,12,https://www.youtube.com/embed/7ZUQTXuDPaI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S13E05,Mountain View,128,https://www.twoinchbrush.com/images/painting128.png,11,https://www.youtube.com/embed/dJfnAyDLwPY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S13E06,Hidden Creek,129,https://www.twoinchbrush.com/images/painting129.png,10,https://www.youtube.com/embed/KmoRz01bm0Y,"['Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,
S13E07,Peaceful Haven,130,https://www.twoinchbrush.com/images/painting130.png,13,https://www.youtube.com/embed/j20pZ96E_CE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S13E08,Mountain Exhibition,131,https://www.twoinchbrush.com/images/painting131.png,10,https://www.youtube.com/embed/bgI3_1quJ18,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S13E09,Emerald Waters,132,https://www.twoinchbrush.com/images/painting132.png,9,https://www.youtube.com/embed/lLunPQBzW6g,"['Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#000000','#FFEC00','#5F2E1F','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,
S13E10,Mountain Summit,133,https://www.twoinchbrush.com/images/painting133.png,12,https://www.youtube.com/embed/kasGRkfkiPM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S13E11,Cabin Hideaway,134,https://www.twoinchbrush.com/images/painting134.png,10,https://www.youtube.com/embed/NjTlW2NL1Lo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,
S13E12,Oval Essence,135,https://www.twoinchbrush.com/images/painting135.png,8,https://www.youtube.com/embed/q7WXF_BSEXw,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#0C0040','#102E3C','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,
S13E13,Lost Lake,136,https://www.twoinchbrush.com/images/painting136.png,12,https://www.youtube.com/embed/9-ATP8xyDM0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S14E01,Distant Mountains,111,https://www.twoinchbrush.com/images/painting111.png,13,https://www.youtube.com/embed/GpA9UM7QGag,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S14E02,Meadow Brook Surprise,112,https://www.twoinchbrush.com/images/painting112.png,12,https://www.youtube.com/embed/Ov5oIHTAa10,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S14E03,Mountain Moonlight Oval,113,https://www.twoinchbrush.com/images/painting113.png,12,https://www.youtube.com/embed/CigXQtT6BPM,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S14E04,Snowy Solitude,114,https://www.twoinchbrush.com/images/painting114.png,7,https://www.youtube.com/embed/1ZriQGhSFTM,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,
S14E05,Mountain River,115,https://www.twoinchbrush.com/images/painting115.png,13,https://www.youtube.com/embed/CnMLKAGi0yM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S14E06,Graceful Mountains,116,https://www.twoinchbrush.com/images/painting116.png,12,https://www.youtube.com/embed/0uVe8T-vVVg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S14E07,Windy Waves,117,https://www.twoinchbrush.com/images/painting117.png,14,https://www.youtube.com/embed/y6GVVjG4HMg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,
S14E08,On A Clear Day,118,https://www.twoinchbrush.com/images/painting118.png,11,https://www.youtube.com/embed/e63Cgln6Yag,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,
S14E09,Riverside Escape Oval,119,https://www.twoinchbrush.com/images/painting119.png,13,https://www.youtube.com/embed/d83REwSGfGo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S14E10,Surprising Falls,120,https://www.twoinchbrush.com/images/painting120.png,13,https://www.youtube.com/embed/QbclL1ca7_s,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S14E11,Shadow Pond,121,https://www.twoinchbrush.com/images/painting121.png,13,https://www.youtube.com/embed/BQWJ3kqonpA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S14E12,Misty Forest Oval,122,https://www.twoinchbrush.com/images/painting122.png,12,https://www.youtube.com/embed/ddU9vQvSpw8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S14E13,Natural Wonder,123,https://www.twoinchbrush.com/images/painting123.png,11,https://www.youtube.com/embed/knOutsaiKfU,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E01,Splendor of Winter,98,https://www.twoinchbrush.com/images/painting98.png,10,https://www.youtube.com/embed/oJvk7gPDHiE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,
S15E02,Colors of Nature,99,https://www.twoinchbrush.com/images/painting99.png,12,https://www.youtube.com/embed/Me9Ietooq4w,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E03,Grandpa's Barn,100,https://www.twoinchbrush.com/images/painting100.png,11,https://www.youtube.com/embed/IPPU49PyfEA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S15E04,Peaceful Reflections,101,https://www.twoinchbrush.com/images/painting101.png,13,https://www.youtube.com/embed/gYuH4Ilqdhs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S15E05,Hidden Winter Moon Oval,102,https://www.twoinchbrush.com/images/painting102.png,8,https://www.youtube.com/embed/yxAMOdl6RJE,"['Alizarin_Crimson','Black_Gesso','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,
S15E06,Waves of Wonder,103,https://www.twoinchbrush.com/images/painting103.png,12,https://www.youtube.com/embed/tayQX_ng-Nc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,
S15E07,Cabin By The Pond,104,https://www.twoinchbrush.com/images/painting104.png,12,https://www.youtube.com/embed/TyOO6WeP2AY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E08,Fall Stream,105,https://www.twoinchbrush.com/images/painting105.png,12,https://www.youtube.com/embed/ZY0ofhdV_L0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E09,Christmas Eve Snow,106,https://www.twoinchbrush.com/images/painting106.png,9,https://www.youtube.com/embed/cVqFG2pxK2A,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,
S15E10,Forest Down Oval,107,https://www.twoinchbrush.com/images/painting107.png,12,https://www.youtube.com/embed/COsJUfPN2dA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S15E11,Pathway To Autumn,108,https://www.twoinchbrush.com/images/painting108.png,12,https://www.youtube.com/embed/Hg5RKc6xiL4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E12,Deep Forest Lake,109,https://www.twoinchbrush.com/images/painting109.png,13,https://www.youtube.com/embed/2bjFmSQjQrw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S15E13,Peaks of Majesty,110,https://www.twoinchbrush.com/images/painting110.png,11,https://www.youtube.com/embed/lTb8DN6G6dE,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S16E01,Two Seasons,84,https://www.twoinchbrush.com/images/painting84.png,13,https://www.youtube.com/embed/jwVz0uTLH1I,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S16E02,Nestled Cabin,85,https://www.twoinchbrush.com/images/painting85.png,12,https://www.youtube.com/embed/l_jN9KN257M,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S16E03,Wintertime Discovery,86,https://www.twoinchbrush.com/images/painting86.png,11,https://www.youtube.com/embed/uZyZW3tkCE0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,
S16E04,Mountain Mirage Wood Shape,87,https://www.twoinchbrush.com/images/painting87.png,12,https://www.youtube.com/embed/jfCsew_mz7A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S16E05,Double Oval Fantasy,88,https://www.twoinchbrush.com/images/painting88.png,13,https://www.youtube.com/embed/4jAsLpJzjHM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S16E06,Contemplative Lady,89,https://www.twoinchbrush.com/images/painting89.png,1,https://www.youtube.com/embed/gnp6WE7Ql-s,['Van_Dyke_Brown'],['#221B15'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
S16E07,Deep Woods,90,https://www.twoinchbrush.com/images/painting90.png,10,https://www.youtube.com/embed/rE5ZVs_YJfE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,
S16E08,High Tide,91,https://www.twoinchbrush.com/images/painting91.png,12,https://www.youtube.com/embed/_IREQ4SIcX8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S16E09,Barn In Snow Oval,93,https://www.twoinchbrush.com/images/painting93.png,7,https://www.youtube.com/embed/wJmi7-G9r-w,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,
S16E10,That Time of Year,94,https://www.twoinchbrush.com/images/painting94.png,9,https://www.youtube.com/embed/q5moLoqOkP0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,
